x,y,s,Bx,By,Bs
-3.647999999999999854e-02,0.000000000000000000e+00,7.776239350201752387e-01,0.000000000000000000e+00,1.564129742228686972e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.786239350201751286e-01,0.000000000000000000e+00,1.525065491360077337e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.796239350201750185e-01,0.000000000000000000e+00,1.486832908344753144e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.806239350201749083e-01,0.000000000000000000e+00,1.449417460000106518e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.816239350201747982e-01,0.000000000000000000e+00,1.412804818728162449e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.826239350201746880e-01,0.000000000000000000e+00,1.376980859619650940e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.836239350201745779e-01,0.000000000000000000e+00,1.341931657627173187e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.846239350201744678e-01,0.000000000000000000e+00,1.307643484805231810e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.856239350201743576e-01,0.000000000000000000e+00,1.274102807615371544e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.866239350201742475e-01,0.000000000000000000e+00,1.241296284294266319e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.876239350201741374e-01,0.000000000000000000e+00,1.209210762282955567e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.886239350201740272e-01,0.000000000000000000e+00,1.177833275715323060e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.896239350201739171e-01,0.000000000000000000e+00,1.147151042963975159e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.906239350201738070e-01,0.000000000000000000e+00,1.117151464241743827e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.916239350201736968e-01,0.000000000000000000e+00,1.087822119257042183e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.926239350201735867e-01,0.000000000000000000e+00,1.059150764921310776e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.936239350201734766e-01,0.000000000000000000e+00,1.031125333106999590e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.946239350201733664e-01,0.000000000000000000e+00,1.003733928454218815e-03,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.956239350201732563e-01,0.000000000000000000e+00,9.769648262247323817e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.966239350201731462e-01,0.000000000000000000e+00,9.508064702014298788e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.976239350201730360e-01,0.000000000000000000e+00,9.252474706319552007e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.986239350201729259e-01,0.000000000000000000e+00,9.002766022149032545e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,7.996239350201728158e-01,0.000000000000000000e+00,8.758828021270506810e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.006239350201727056e-01,0.000000000000000000e+00,8.520551680903726754e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.016239350201725955e-01,0.000000000000000000e+00,8.287829564772009570e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.026239350201724854e-01,0.000000000000000000e+00,8.060555804523779691e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.036239350201723752e-01,0.000000000000000000e+00,7.838626081509375652e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.046239350201722651e-01,0.000000000000000000e+00,7.621937608900503872e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.056239350201721550e-01,0.000000000000000000e+00,7.410389114139927409e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.066239350201720448e-01,0.000000000000000000e+00,7.203880821708630788e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.076239350201719347e-01,0.000000000000000000e+00,7.002314436198642028e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.086239350201718246e-01,0.000000000000000000e+00,6.805593125679797054e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.096239350201717144e-01,0.000000000000000000e+00,6.613621505348845535e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.106239350201716043e-01,0.000000000000000000e+00,6.426305621450379216e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.116239350201714942e-01,0.000000000000000000e+00,6.243552935457940579e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.126239350201713840e-01,0.000000000000000000e+00,6.065272308505509575e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.136239350201712739e-01,0.000000000000000000e+00,5.891373986059022941e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.146239350201711638e-01,0.000000000000000000e+00,5.721769582817808368e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.156239350201710536e-01,0.000000000000000000e+00,5.556372067836855451e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.166239350201709435e-01,0.000000000000000000e+00,5.395095749859996504e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.176239350201708334e-01,0.000000000000000000e+00,5.237856262855484059e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.186239350201707232e-01,0.000000000000000000e+00,5.084570551745140740e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.196239350201706131e-01,0.000000000000000000e+00,4.935156858318523899e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.206239350201705030e-01,0.000000000000000000e+00,4.789534707323963203e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.216239350201703928e-01,0.000000000000000000e+00,4.647624892728837841e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.226239350201702827e-01,0.000000000000000000e+00,4.509349464141115251e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.236239350201701725e-01,0.000000000000000000e+00,4.374631713385143087e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.246239350201700624e-01,0.000000000000000000e+00,4.243396161224422675e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.256239350201699523e-01,0.000000000000000000e+00,4.115568544224611019e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.266239350201698421e-01,0.000000000000000000e+00,3.991075801750351834e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.276239350201697320e-01,0.000000000000000000e+00,3.869846063089239048e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.286239350201696219e-01,0.000000000000000000e+00,3.751808634697439710e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.296239350201695117e-01,0.000000000000000000e+00,3.636893987560711793e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.306239350201694016e-01,0.000000000000000000e+00,3.525033744665486942e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.316239350201692915e-01,0.000000000000000000e+00,3.416160668574700168e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.326239350201691813e-01,0.000000000000000000e+00,3.310208649103185620e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.336239350201690712e-01,0.000000000000000000e+00,3.207112691088072863e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.346239350201689611e-01,0.000000000000000000e+00,3.106808902249230480e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.356239350201688509e-01,0.000000000000000000e+00,3.009234481135622942e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.366239350201687408e-01,0.000000000000000000e+00,2.914327705153424452e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.376239350201686307e-01,0.000000000000000000e+00,2.822027918671759497e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.386239350201685205e-01,0.000000000000000000e+00,2.732275521202650530e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.396239350201684104e-01,0.000000000000000000e+00,2.645011955651290804e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.406239350201683003e-01,0.000000000000000000e+00,2.560179696633821259e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.416239350201681901e-01,0.000000000000000000e+00,2.477722238859049854e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.426239350201680800e-01,0.000000000000000000e+00,2.397584085571374389e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.436239350201679699e-01,0.000000000000000000e+00,2.319710737052497812e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.446239350201678597e-01,0.000000000000000000e+00,2.244048679178835466e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.456239350201677496e-01,0.000000000000000000e+00,2.170545372032841615e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.466239350201676395e-01,0.000000000000000000e+00,2.099149238565765094e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.476239350201675293e-01,0.000000000000000000e+00,2.029809653310083643e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.486239350201674192e-01,0.000000000000000000e+00,1.962476931139550175e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.496239350201673091e-01,0.000000000000000000e+00,1.897102316075568074e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.506239350201671989e-01,0.000000000000000000e+00,1.833637970138068398e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.516239350201670888e-01,0.000000000000000000e+00,1.772036962239924567e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.526239350201669787e-01,0.000000000000000000e+00,1.712253257123467164e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.536239350201668685e-01,0.000000000000000000e+00,1.654241704338314974e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.546239350201667584e-01,0.000000000000000000e+00,1.597958027259521806e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.556239350201666483e-01,0.000000000000000000e+00,1.543358812145344673e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.566239350201665381e-01,0.000000000000000000e+00,1.490401497234263072e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.576239350201664280e-01,0.000000000000000000e+00,1.439044361880387961e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.586239350201663179e-01,0.000000000000000000e+00,1.389246515727424701e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.596239350201662077e-01,0.000000000000000000e+00,1.340967887920637824e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.606239350201660976e-01,0.000000000000000000e+00,1.294169216356878067e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.616239350201659875e-01,0.000000000000000000e+00,1.248812036972752736e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.626239350201658773e-01,0.000000000000000000e+00,1.204858673071023534e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.636239350201657672e-01,0.000000000000000000e+00,1.162272224685498046e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.646239350201656571e-01,0.000000000000000000e+00,1.121016557984729834e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.656239350201655469e-01,0.000000000000000000e+00,1.081056294715098922e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.666239350201654368e-01,0.000000000000000000e+00,1.042356801683663660e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.676239350201653266e-01,0.000000000000000000e+00,1.004884180281509850e-04,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.686239350201652165e-01,0.000000000000000000e+00,9.686052560482710870e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.696239350201651064e-01,0.000000000000000000e+00,9.334875682785868554e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.706239350201649962e-01,0.000000000000000000e+00,8.994993596713962377e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.716239350201648861e-01,0.000000000000000000e+00,8.666095660229808015e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.726239350201647760e-01,0.000000000000000000e+00,8.347878059647050790e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.736239350201646658e-01,0.000000000000000000e+00,8.040043707465817997e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.746239350201645557e-01,0.000000000000000000e+00,7.742302140677298158e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.756239350201644456e-01,0.000000000000000000e+00,7.454369419548230165e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.766239350201643354e-01,0.000000000000000000e+00,7.175968026898898219e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.776239350201642253e-01,0.000000000000000000e+00,6.906826767885043607e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.786239350201641152e-01,0.000000000000000000e+00,6.646680670298815230e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.796239350201640050e-01,0.000000000000000000e+00,6.395270885399854336e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.806239350201638949e-01,0.000000000000000000e+00,6.152344589291613682e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.816239350201637848e-01,0.000000000000000000e+00,5.917654884856091640e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.826239350201636746e-01,0.000000000000000000e+00,5.690960704260652353e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.836239350201635645e-01,0.000000000000000000e+00,5.472026712052031493e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.846239350201634544e-01,0.000000000000000000e+00,5.260623208851368814e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.856239350201633442e-01,0.000000000000000000e+00,5.056526035664520697e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.866239350201632341e-01,0.000000000000000000e+00,4.859516478823131701e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.876239350201631240e-01,0.000000000000000000e+00,4.669381175570231783e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.886239350201630138e-01,0.000000000000000000e+00,4.485912020305664045e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.896239350201629037e-01,0.000000000000000000e+00,4.308906071505455272e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.906239350201627936e-01,0.000000000000000000e+00,4.138165459330558118e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.916239350201626834e-01,0.000000000000000000e+00,3.973497293938639449e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.926239350201625733e-01,0.000000000000000000e+00,3.814713574513878866e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.936239350201624632e-01,0.000000000000000000e+00,3.661631099029231853e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.946239350201623530e-01,0.000000000000000000e+00,3.514071374754754802e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.956239350201622429e-01,0.000000000000000000e+00,3.371860529526624577e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.966239350201621328e-01,0.000000000000000000e+00,3.234829223790080562e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.976239350201620226e-01,0.000000000000000000e+00,3.102812563430317415e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.986239350201619125e-01,0.000000000000000000e+00,2.975650013404101789e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,8.996239350201618024e-01,0.000000000000000000e+00,2.853185312185652653e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.006239350201616922e-01,0.000000000000000000e+00,2.735266387038921533e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.016239350201615821e-01,0.000000000000000000e+00,2.621745270129096722e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.026239350201614720e-01,0.000000000000000000e+00,2.512478015485106926e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.036239350201613618e-01,0.000000000000000000e+00,2.407324616824846943e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.046239350201612517e-01,0.000000000000000000e+00,2.306148926254517962e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.056239350201611416e-01,0.000000000000000000e+00,2.208818573852687679e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.066239350201610314e-01,0.000000000000000000e+00,2.115204888149927834e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.076239350201609213e-01,0.000000000000000000e+00,2.025182817513707030e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.086239350201608111e-01,0.000000000000000000e+00,1.938630852448457252e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.096239350201607010e-01,0.000000000000000000e+00,1.855430948819703857e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.106239350201605909e-01,0.000000000000000000e+00,1.775468452011211856e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.116239350201604807e-01,0.000000000000000000e+00,1.698632022023140387e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.126239350201603706e-01,0.000000000000000000e+00,1.624813559519072638e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.136239350201602605e-01,0.000000000000000000e+00,1.553908132829171141e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.146239350201601503e-01,0.000000000000000000e+00,1.485813905916120690e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.156239350201600402e-01,0.000000000000000000e+00,1.420432067310155377e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.166239350201599301e-01,0.000000000000000000e+00,1.357666760018936879e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.176239350201598199e-01,0.000000000000000000e+00,1.297425012417445103e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.186239350201597098e-01,0.000000000000000000e+00,1.239616670122538384e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.196239350201595997e-01,0.000000000000000000e+00,1.184154328856557104e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.206239350201594895e-01,0.000000000000000000e+00,1.130953268303256415e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.216239350201593794e-01,0.000000000000000000e+00,1.079931386959685362e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.226239350201592693e-01,0.000000000000000000e+00,1.031009137986120036e-05,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.236239350201591591e-01,0.000000000000000000e+00,9.841094660565555643e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.246239350201590490e-01,0.000000000000000000e+00,9.391577452109665304e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.256239350201589389e-01,0.000000000000000000e+00,8.960817177106263442e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.266239350201588287e-01,0.000000000000000000e+00,8.548114338969084119e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.276239350201587186e-01,0.000000000000000000e+00,8.152791930535287820e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.286239350201586085e-01,0.000000000000000000e+00,7.774194852718164083e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.296239350201584983e-01,0.000000000000000000e+00,7.411689343179803604e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.306239350201583882e-01,0.000000000000000000e+00,7.064662415008245043e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.316239350201582781e-01,0.000000000000000000e+00,6.732521305380218703e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.326239350201581679e-01,0.000000000000000000e+00,6.414692934183135046e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.336239350201580578e-01,0.000000000000000000e+00,6.110623372568111843e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.346239350201579477e-01,0.000000000000000000e+00,5.819777321399809670e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.356239350201578375e-01,0.000000000000000000e+00,5.541637599562774761e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.366239350201577274e-01,0.000000000000000000e+00,5.275704642082803244e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.376239350201576173e-01,0.000000000000000000e+00,5.021496008014303035e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.386239350201575071e-01,0.000000000000000000e+00,4.778545898042059759e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.396239350201573970e-01,0.000000000000000000e+00,4.546404681741021414e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.406239350201572869e-01,0.000000000000000000e+00,4.324638434433882822e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.416239350201571767e-01,0.000000000000000000e+00,4.112828483582008957e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.426239350201570666e-01,0.000000000000000000e+00,3.910570964641162866e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.436239350201569565e-01,0.000000000000000000e+00,3.717476386310748098e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.446239350201568463e-01,0.000000000000000000e+00,3.533169205100253020e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.456239350201567362e-01,0.000000000000000000e+00,3.357287409134232686e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.466239350201566261e-01,0.000000000000000000e+00,3.189482111113065906e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.476239350201565159e-01,0.000000000000000000e+00,3.029417150343952461e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.486239350201564058e-01,0.000000000000000000e+00,2.876768703753035376e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.496239350201562956e-01,0.000000000000000000e+00,2.731224905787152615e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.506239350201561855e-01,0.000000000000000000e+00,2.592485477109906231e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.516239350201560754e-01,0.000000000000000000e+00,2.460261361995373294e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.526239350201559652e-01,0.000000000000000000e+00,2.334274374318640495e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.536239350201558551e-01,0.000000000000000000e+00,2.214256852041285119e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.546239350201557450e-01,0.000000000000000000e+00,2.099951320086659760e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.556239350201556348e-01,0.000000000000000000e+00,1.991110161497896338e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.566239350201555247e-01,0.000000000000000000e+00,1.887495296770102890e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.576239350201554146e-01,0.000000000000000000e+00,1.788877871245058723e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.586239350201553044e-01,0.000000000000000000e+00,1.695037950456150421e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.596239350201551943e-01,0.000000000000000000e+00,1.605764223309100818e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.606239350201550842e-01,0.000000000000000000e+00,1.520853712982322461e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.616239350201549740e-01,0.000000000000000000e+00,1.440111495429780566e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.626239350201548639e-01,0.000000000000000000e+00,1.363350425367906638e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.636239350201547538e-01,0.000000000000000000e+00,1.290390869626438230e-06,-0.000000000000000000e+00
-3.647999999999999854e-02,0.000000000000000000e+00,9.646239350201546436e-01,0.000000000000000000e+00,1.221060447743087642e-06,-0.000000000000000000e+00
